fold_id,validation_iso_year,candidate_id,feature,coefficient,standard_error
kme_2019,2019,glm_seasonal_region_weather_offset,region[06],-0.9401230399416917,0.2323815646996032
kme_2019,2019,glm_seasonal_region_weather_offset,region[07],0.13632279824908577,0.13791874755044622
kme_2019,2019,glm_seasonal_region_weather_offset,region[08],0.6335441055105034,0.11294961090948663
kme_2019,2019,glm_seasonal_region_weather_offset,region[09],1.3849145926288329,0.12391432504549592
kme_2019,2019,glm_seasonal_region_weather_offset,region[10],1.364882174483023,0.1377532849496958
kme_2019,2019,glm_seasonal_region_weather_offset,region[11],0.08320349304395613,0.1521492522926141
kme_2019,2019,glm_seasonal_region_weather_offset,region[12],-1.587173709951099,0.2522381981288212
kme_2019,2019,glm_seasonal_region_weather_offset,z_t2m_mean_c_previous_4w_mean,0.6773845554441241,0.25627956669582885
kme_2019,2019,glm_seasonal_region_weather_offset,z_tp_sum_mm_previous_4w_sum,0.057833124044134966,0.03498537580220149
kme_2019,2019,glm_seasonal_region_weather_offset,z_stl1_mean_c_previous_4w_mean,0.35402927666656386,0.28766635769753096
kme_2019,2019,glm_seasonal_region_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.2498693401264968,0.03579442106068286
kme_2019,2019,glm_compact_weather_offset,intercept,-1.0544757277129357,0.10757816788342148
kme_2019,2019,glm_compact_weather_offset,seasonal_sin_annual,1.1996736549693676,0.08632195336427566
kme_2019,2019,glm_compact_weather_offset,seasonal_cos_annual,-0.30206832492602553,0.12919300508294834
kme_2019,2019,glm_compact_weather_offset,region[02],0.13910406141915102,0.1174756280337163
kme_2019,2019,glm_compact_weather_offset,region[03],1.805556338836159,0.1289644178999062
kme_2019,2019,glm_compact_weather_offset,region[04],-0.07506279309482872,0.12808460936396623
kme_2019,2019,glm_compact_weather_offset,region[05],-1.7138775401490827,0.3692596383896257
kme_2019,2019,glm_compact_weather_offset,region[06],-1.0073011576848614,0.23260104813917382
kme_2019,2019,glm_compact_weather_offset,region[07],0.13674890042722596,0.13801874735596154
kme_2019,2019,glm_compact_weather_offset,region[08],0.6876346317878437,0.11335229175261927
kme_2019,2019,glm_compact_weather_offset,region[09],1.536735311634662,0.12617688088176388
kme_2019,2019,glm_compact_weather_offset,region[10],1.5360102267211693,0.1399770520710108
kme_2019,2019,glm_compact_weather_offset,region[11],0.08290980386200622,0.15192322453684304
kme_2019,2019,glm_compact_weather_offset,region[12],-1.6215425310184324,0.25224385598172383
kme_2019,2019,glm_compact_weather_offset,z_past_8w_kme_incidence_per_100000,-0.17010993975359398,0.026118869083838033
kme_2019,2019,glm_compact_weather_offset,z_t2m_mean_c_previous_4w_mean,0.5122577708951422,0.25899717192752747
kme_2019,2019,glm_compact_weather_offset,z_tp_sum_mm_previous_4w_sum,0.001943461942379458,0.03599677591127862
kme_2019,2019,glm_compact_weather_offset,z_stl1_mean_c_previous_4w_mean,0.6238028744026992,0.29180298947533684
kme_2019,2019,glm_compact_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.30592528537831465,0.03675701028361986
kme_2020,2020,glm_seasonal_region_offset,intercept,-0.9646471096097498,0.08805493355311089
kme_2020,2020,glm_seasonal_region_offset,seasonal_sin_annual,0.5717783368733564,0.027906192494908097
kme_2020,2020,glm_seasonal_region_offset,seasonal_cos_annual,-1.3208791014056358,0.03417043008588188
kme_2020,2020,glm_seasonal_region_offset,region[02],0.0031134487760829076,0.09955016924570285
kme_2020,2020,glm_seasonal_region_offset,region[03],1.4134154562938914,0.10098426021819468
kme_2020,2020,glm_seasonal_region_offset,region[04],-0.12845197738663056,0.10522763523936744
kme_2020,2020,glm_seasonal_region_offset,region[05],-1.4454648874640894,0.26419550169095257
kme_2020,2020,glm_seasonal_region_offset,region[06],-1.0598476590208927,0.19889025797773222
kme_2020,2020,glm_seasonal_region_offset,region[07],0.12305730938127829,0.11195924435675467
kme_2020,2020,glm_seasonal_region_offset,region[08],0.46572945802404386,0.09101385939743936
kme_2020,2020,glm_seasonal_region_offset,region[09],1.1220100865320102,0.0929989133322537
kme_2020,2020,glm_seasonal_region_offset,region[10],1.325683569656193,0.1075768305782997
kme_2020,2020,glm_seasonal_region_offset,region[11],-0.15042678329166476,0.12503041015997096
kme_2020,2020,glm_seasonal_region_offset,region[12],-1.9550798459269452,0.24480777870079795
kme_2020,2020,glm_past_kme_offset,intercept,-0.9788614851296831,0.08802786341311086
kme_2020,2020,glm_past_kme_offset,seasonal_sin_annual,0.4650260541498115,0.03195971831065647
kme_2020,2020,glm_past_kme_offset,seasonal_cos_annual,-1.4009904117362058,0.036427912231470155
kme_2020,2020,glm_past_kme_offset,region[02],-0.01361697523291526,0.09957461602923148
kme_2020,2020,glm_past_kme_offset,region[03],1.5300437528034112,0.10242971843625798
kme_2020,2020,glm_past_kme_offset,region[04],-0.1681200833348392,0.1053933943855598
kme_2020,2020,glm_past_kme_offset,region[05],-1.5123950808746256,0.26439334503645967
kme_2020,2020,glm_past_kme_offset,region[06],-1.1215573015796099,0.19910977565833837
kme_2020,2020,glm_past_kme_offset,region[07],0.10161664025499215,0.11200433511486416
kme_2020,2020,glm_past_kme_offset,region[08],0.4767512770947212,0.09104925635105071
kme_2020,2020,glm_past_kme_offset,region[09],1.1877955864873657,0.0935273674127133
kme_2020,2020,glm_past_kme_offset,region[10],1.441715029628533,0.10888273043590588
kme_2020,2020,glm_past_kme_offset,region[11],-0.20033490067377027,0.12525420607323418
kme_2020,2020,glm_past_kme_offset,region[12],-2.0252005482688538,0.24504392636456737
kme_2020,2020,glm_past_kme_offset,z_past_8w_kme_incidence_per_100000,-0.13063552259156785,0.020748787997796076
kme_2020,2020,glm_weather_only_offset,intercept,-0.4009018117934599,0.023663114488450678
kme_2020,2020,glm_weather_only_offset,z_t2m_mean_c_previous_4w_mean,5.055501307196743,0.26848193564477685
kme_2020,2020,glm_weather_only_offset,z_tp_sum_mm_previous_4w_sum,0.205851116431827,0.021896120075843555
kme_2020,2020,glm_weather_only_offset,z_stl1_mean_c_previous_4w_mean,-4.26061133486254,0.2593707064872575
kme_2020,2020,glm_weather_only_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.5513922779501748,0.031115595005954445
kme_2020,2020,glm_seasonal_region_weather_offset,intercept,-0.9220170452880646,0.08999831435536655
kme_2020,2020,glm_seasonal_region_weather_offset,seasonal_sin_annual,1.0239550973538314,0.07724128188126701
kme_2020,2020,glm_seasonal_region_weather_offset,seasonal_cos_annual,-0.4924086192494109,0.1106491334339472
kme_2020,2020,glm_seasonal_region_weather_offset,region[02],-0.030000938118570575,0.1005262623049225
kme_2020,2020,glm_seasonal_region_weather_offset,region[03],1.367569779354442,0.10740440277224197
kme_2020,2020,glm_seasonal_region_weather_offset,region[04],-0.1280907786208229,0.10779998321781444
kme_2020,2020,glm_seasonal_region_weather_offset,region[05],-1.3828663775722378,0.26538700820279715
kme_2020,2020,glm_seasonal_region_weather_offset,region[06],-1.0392043751284137,0.19925374541704582
kme_2020,2020,glm_seasonal_region_weather_offset,region[07],0.1305224039433016,0.11482231351353261
kme_2020,2020,glm_seasonal_region_weather_offset,region[08],0.5131490563100656,0.09509973344357887
kme_2020,2020,glm_seasonal_region_weather_offset,region[09],1.224525110862842,0.10352936657995386
kme_2020,2020,glm_seasonal_region_weather_offset,region[10],1.421836207487789,0.11326482986945163
kme_2020,2020,glm_seasonal_region_weather_offset,region[11],-0.10240670369633896,0.13131799392599078
kme_2020,2020,glm_seasonal_region_weather_offset,region[12],-1.898253450525076,0.24605178417026646
kme_2020,2020,glm_seasonal_region_weather_offset,z_t2m_mean_c_previous_4w_mean,0.4801899285553999,0.23132597944924227
kme_2020,2020,glm_seasonal_region_weather_offset,z_tp_sum_mm_previous_4w_sum,0.025180737570759934,0.03074518344140191
kme_2020,2020,glm_seasonal_region_weather_offset,z_stl1_mean_c_previous_4w_mean,0.33130956451419646,0.25760568956548563
kme_2020,2020,glm_seasonal_region_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.2809359405063602,0.03245903777546796
kme_2020,2020,glm_compact_weather_offset,intercept,-0.9638029981559513,0.09025617173666853
kme_2020,2020,glm_compact_weather_offset,seasonal_sin_annual,0.9486941379977911,0.07722696249041569
kme_2020,2020,glm_compact_weather_offset,seasonal_cos_annual,-0.5219988816793751,0.11039840631718739
kme_2020,2020,glm_compact_weather_offset,region[02],-0.04227229100388577,0.1005676244142005
kme_2020,2020,glm_compact_weather_offset,region[03],1.5498196212071926,0.1096459757000156
kme_2020,2020,glm_compact_weather_offset,region[04],-0.1652350623994397,0.10788892301405542
kme_2020,2020,glm_compact_weather_offset,region[05],-1.4444047361100578,0.2655208073487192
kme_2020,2020,glm_compact_weather_offset,region[06],-1.1031111180563475,0.19943217172489278
kme_2020,2020,glm_compact_weather_offset,region[07],0.13893678910382962,0.11489698195778371
kme_2020,2020,glm_compact_weather_offset,region[08],0.561301976547228,0.09544089177255942
kme_2020,2020,glm_compact_weather_offset,region[09],1.358008754229309,0.10519082410470552
kme_2020,2020,glm_compact_weather_offset,region[10],1.600258421041309,0.11555104328500886
kme_2020,2020,glm_compact_weather_offset,region[11],-0.10218002025646675,0.13121219571620515
kme_2020,2020,glm_compact_weather_offset,region[12],-1.9372533136198018,0.24609156889853329
kme_2020,2020,glm_compact_weather_offset,z_past_8w_kme_incidence_per_100000,-0.16317847618522682,0.02181582228473691
kme_2020,2020,glm_compact_weather_offset,z_t2m_mean_c_previous_4w_mean,0.342869377230903,0.23324127372318543
kme_2020,2020,glm_compact_weather_offset,z_tp_sum_mm_previous_4w_sum,-0.021671373292563117,0.031415398700227457
kme_2020,2020,glm_compact_weather_offset,z_stl1_mean_c_previous_4w_mean,0.5668800670099121,0.26043662525602074
