fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[114],-1.02827330564036,0.105770453160415
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[115],-0.797121509891219,0.165576142415502
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[116],0.118874755355114,0.128452193361779
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[117],-0.547855003685895,0.108049609885725
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[118],-1.33954591298545,0.152475546467398
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[119],-1.56233187445139,0.1834814948086
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[120],-0.791794741500144,0.0879466194538963
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[121],-0.922005535474585,0.195268391327129
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[122],-0.646903508022541,0.0789446187547194
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[123],-0.523243781353666,0.0996707375796904
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[124],-1.82088614380441,0.173762011714232
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[125],-1.25971769785911,0.228944226695499
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[126],-0.971392892853782,0.127688479613814
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[127],-1.89450302917324,0.271742581068506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[128],-0.306397767679684,0.088769025067955
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[129],-1.16784248628185,0.106508358196762
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[130],-1.40907731182758,0.133416919173746
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[131],-1.08170714077395,0.106885302760516
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[132],-0.402057229712587,0.152475546467399
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[133],-1.6672459385332,0.099110374555874
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[134],-0.564566795432255,0.14712657193032
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[135],-1.60627346149835,0.209957437600734
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[136],-0.153821020580175,0.109266959603569
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[137],-0.718239806275056,0.209957437600731
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[138],-0.755579657302609,0.151074889384386
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[139],-1.21787361394437,0.142381887170881
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[140],-0.84364793552914,0.0937277210263354
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[141],-1.59489092626745,0.292828947118507
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[142],-0.876132865879624,0.0948388438648393
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[143],-2.24367865905006,0.502409652511978
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[144],-1.15240893234697,0.158564597765301
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[146],-0.427595646349438,0.113278972470027
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[147],-0.226995578840464,0.11966712515123
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[148],-0.400636053958229,0.173762011714232
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[149],-0.229065116002957,0.209957437600734
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[150],-1.03370448156714,0.292828947118506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[151],-1.31291631660723,0.1834814948086
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[152],-1.61064505315986,0.356953020630447
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[153],-2.41902749729739,0.502409652511972
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[154],-0.033046710956416,0.223683943447547
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[155],-24.9602980829713,23210.8762280308
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[156],-0.557858576697145,0.25478512306883
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[157],-0.971622487619993,0.195268391327128
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[158],0.290481493268502,0.1343147755729
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[159],-3.01637847131195,0.502409652511975
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[160],-0.976640419296084,0.11526067913469
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[161],-0.694899428957957,0.502409652511975
