statistical_region_code,statistical_region_name,issue_week,target_window_start,target_window_end,target_kme_cases_next_8w,population_exposure,population_year_min,population_year_max,offset_log_population_per_100000,seasonal_sin_annual,seasonal_cos_annual,past_8w_kme_cases_for_persistence_baseline,latest_past_case_week_used,past_cases_used_by_selected_model,weather_required_by_selected_model
09,GORENJSKA STATISTIČNA REGIJA,2025-02-10,2025-02-17,2025-04-07,0,209451,2024,2024,0.739319635802722,0.6354323008901774,0.7721565844991642,0,2025-02-03,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-02-10,2025-02-17,2025-04-07,0,54109,2024,2024,-0.6141696553765181,0.6354323008901774,0.7721565844991642,0,2025-02-03,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-02-10,2025-02-17,2025-04-07,0,118254,2024,2024,0.16766466745032088,0.6354323008901774,0.7721565844991642,0,2025-02-03,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-02-10,2025-02-17,2025-04-07,0,119205,2024,2024,0.1756745140721611,0.6354323008901774,0.7721565844991642,0,2025-02-03,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,113668,2024,2024,0.12811173276379592,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,330572,2024,2024,1.1956543013171934,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,70492,2024,2024,-0.3496709577859684,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,261786,2024,2024,0.9623571901219904,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,57243,2024,2024,-0.557864821771777,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,1,76027,2024,2024,-0.2740816456348791,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
07,JUGOVZHODNA SLOVENIJA,2025-02-17,2025-02-24,2025-04-14,2,147789,2024,2024,0.3906153948578283,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,565353,2024,2024,1.7322801288264171,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,1,209451,2024,2024,0.739319635802722,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,54109,2024,2024,-0.6141696553765181,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,118254,2024,2024,0.16766466745032088,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-02-17,2025-02-24,2025-04-14,0,119205,2024,2024,0.1756745140721611,0.7236440382959124,0.6901733882429719,0,2025-02-10,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,113668,2024,2024,0.12811173276379592,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,330572,2024,2024,1.1956543013171934,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,70492,2024,2024,-0.3496709577859684,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,261786,2024,2024,0.9623571901219904,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,57243,2024,2024,-0.557864821771777,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,1,76027,2024,2024,-0.2740816456348791,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
07,JUGOVZHODNA SLOVENIJA,2025-02-24,2025-03-03,2025-04-21,2,147789,2024,2024,0.3906153948578283,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,1,565353,2024,2024,1.7322801288264171,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,1,209451,2024,2024,0.739319635802722,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,54109,2024,2024,-0.6141696553765181,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,118254,2024,2024,0.16766466745032088,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-02-24,2025-03-03,2025-04-21,0,119205,2024,2024,0.1756745140721611,0.8013610881746766,0.5981809144059164,0,2025-02-17,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,113668,2024,2024,0.12811173276379592,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,330572,2024,2024,1.1956543013171934,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,70492,2024,2024,-0.3496709577859684,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,261786,2024,2024,0.9623571901219904,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,57243,2024,2024,-0.557864821771777,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,1,76027,2024,2024,-0.2740816456348791,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
07,JUGOVZHODNA SLOVENIJA,2025-03-03,2025-03-10,2025-04-28,2,147789,2024,2024,0.3906153948578283,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,1,565353,2024,2024,1.7322801288264171,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,2,209451,2024,2024,0.739319635802722,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,1,54109,2024,2024,-0.6141696553765181,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,118254,2024,2024,0.16766466745032088,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-03-03,2025-03-10,2025-04-28,0,119205,2024,2024,0.1756745140721611,0.8674563547295968,0.49751328890718066,0,2025-02-24,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,113668,2024,2024,0.12811173276379592,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,330572,2024,2024,1.1956543013171934,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,70492,2024,2024,-0.3496709577859684,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,261786,2024,2024,0.9623571901219904,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,57243,2024,2024,-0.557864821771777,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,1,76027,2024,2024,-0.2740816456348791,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
07,JUGOVZHODNA SLOVENIJA,2025-03-10,2025-03-17,2025-05-05,4,147789,2024,2024,0.3906153948578283,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,3,565353,2024,2024,1.7322801288264171,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,2,209451,2024,2024,0.739319635802722,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,1,54109,2024,2024,-0.6141696553765181,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,118254,2024,2024,0.16766466745032088,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-03-10,2025-03-17,2025-05-05,0,119205,2024,2024,0.1756745140721611,0.9209712877166346,0.38963044953078796,0,2025-03-03,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,113668,2024,2024,0.12811173276379592,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,330572,2024,2024,1.1956543013171934,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,70492,2024,2024,-0.3496709577859684,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,261786,2024,2024,0.9623571901219904,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,57243,2024,2024,-0.557864821771777,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,1,76027,2024,2024,-0.2740816456348791,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
07,JUGOVZHODNA SLOVENIJA,2025-03-17,2025-03-24,2025-05-12,3,147789,2024,2024,0.3906153948578283,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,3,565353,2024,2024,1.7322801288264171,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,4,209451,2024,2024,0.739319635802722,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,2,54109,2024,2024,-0.6141696553765181,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,118254,2024,2024,0.16766466745032088,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-03-17,2025-03-24,2025-05-12,0,119205,2024,2024,0.1756745140721611,0.9611297838723007,0.27609697309746883,0,2025-03-10,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,0,113668,2024,2024,0.12811173276379592,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,0,330572,2024,2024,1.1956543013171934,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,1,70492,2024,2024,-0.3496709577859684,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,0,261786,2024,2024,0.9623571901219904,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,0,57243,2024,2024,-0.557864821771777,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,1,76027,2024,2024,-0.2740816456348791,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
07,JUGOVZHODNA SLOVENIJA,2025-03-24,2025-03-31,2025-05-19,3,147789,2024,2024,0.3906153948578283,0.9873494423939864,0.15855938510313478,1,2025-03-17,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,4,565353,2024,2024,1.7322801288264171,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,5,209451,2024,2024,0.739319635802722,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,2,54109,2024,2024,-0.6141696553765181,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,0,118254,2024,2024,0.16766466745032088,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-03-24,2025-03-31,2025-05-19,1,119205,2024,2024,0.1756745140721611,0.9873494423939864,0.15855938510313478,0,2025-03-17,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,0,113668,2024,2024,0.12811173276379592,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,0,330572,2024,2024,1.1956543013171934,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,1,70492,2024,2024,-0.3496709577859684,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,0,261786,2024,2024,0.9623571901219904,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,0,57243,2024,2024,-0.557864821771777,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,1,76027,2024,2024,-0.2740816456348791,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
07,JUGOVZHODNA SLOVENIJA,2025-03-31,2025-04-07,2025-05-26,4,147789,2024,2024,0.3906153948578283,0.9992500112396835,0.03872228089217446,1,2025-03-24,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,6,565353,2024,2024,1.7322801288264171,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,5,209451,2024,2024,0.739319635802722,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,2,54109,2024,2024,-0.6141696553765181,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,0,118254,2024,2024,0.16766466745032088,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-03-31,2025-04-07,2025-05-26,1,119205,2024,2024,0.1756745140721611,0.9992500112396835,0.03872228089217446,0,2025-03-24,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,0,113668,2024,2024,0.12811173276379592,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,0,330572,2024,2024,1.1956543013171934,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,1,70492,2024,2024,-0.3496709577859684,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,0,261786,2024,2024,0.9623571901219904,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,0,57243,2024,2024,-0.557864821771777,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,0,76027,2024,2024,-0.2740816456348791,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
07,JUGOVZHODNA SLOVENIJA,2025-04-07,2025-04-14,2025-06-02,4,147789,2024,2024,0.3906153948578283,0.9966589017541702,-0.08167639533042241,1,2025-03-31,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,7,565353,2024,2024,1.7322801288264171,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,6,209451,2024,2024,0.739319635802722,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,2,54109,2024,2024,-0.6141696553765181,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,0,118254,2024,2024,0.16766466745032088,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-04-07,2025-04-14,2025-06-02,1,119205,2024,2024,0.1756745140721611,0.9966589017541702,-0.08167639533042241,0,2025-03-31,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,0,113668,2024,2024,0.12811173276379592,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,0,330572,2024,2024,1.1956543013171934,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,2,70492,2024,2024,-0.3496709577859684,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,0,261786,2024,2024,0.9623571901219904,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,0,57243,2024,2024,-0.557864821771777,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,0,76027,2024,2024,-0.2740816456348791,0.9796136916454901,-0.20089055513063506,1,2025-04-07,false,false
07,JUGOVZHODNA SLOVENIJA,2025-04-14,2025-04-21,2025-06-09,4,147789,2024,2024,0.3906153948578283,0.9796136916454901,-0.20089055513063506,1,2025-04-07,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,7,565353,2024,2024,1.7322801288264171,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,6,209451,2024,2024,0.739319635802722,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,3,54109,2024,2024,-0.6141696553765181,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,1,118254,2024,2024,0.16766466745032088,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-04-14,2025-04-21,2025-06-09,1,119205,2024,2024,0.1756745140721611,0.9796136916454901,-0.20089055513063506,0,2025-04-07,false,false
01,POMURSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,0,113668,2024,2024,0.12811173276379592,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,1,330572,2024,2024,1.1956543013171934,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
03,KOROŠKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,2,70492,2024,2024,-0.3496709577859684,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,0,261786,2024,2024,0.9623571901219904,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,0,57243,2024,2024,-0.557864821771777,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
06,POSAVSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,0,76027,2024,2024,-0.2740816456348791,0.9483615800121715,-0.3171912885891061,1,2025-04-14,false,false
07,JUGOVZHODNA SLOVENIJA,2025-04-21,2025-04-28,2025-06-16,4,147789,2024,2024,0.3906153948578283,0.9483615800121715,-0.3171912885891061,2,2025-04-14,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,9,565353,2024,2024,1.7322801288264171,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
09,GORENJSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,9,209451,2024,2024,0.739319635802722,0.9483615800121715,-0.3171912885891061,1,2025-04-14,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,3,54109,2024,2024,-0.6141696553765181,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
11,GORIŠKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,1,118254,2024,2024,0.16766466745032088,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2025-04-21,2025-04-28,2025-06-16,1,119205,2024,2024,0.1756745140721611,0.9483615800121715,-0.3171912885891061,0,2025-04-14,false,false
